37.75,0.090270415,0.1337745,0.11058995,0.057663087,0.020434478,0.03739681,0.078553066,0.104370594,0.07332852,0.03031732,0.0137053365,0.021408122,0.03633998,0.04289876,0.058166128,0.062010456,0.07175417,0.08647224,0.104278415,0.12288042,0.15915398,0.20250012,0.2303819,0.23118292,0.21366185,0.18115582,0.14568727,0.11223596,0.084065564,0.08034312,0.13077517,0.039991193,nan,0.024900405,0.021024399,0.025685579,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37.833332,0.060748503,0.10549078,0.10584785,0.08468995,0.07363149,0.05527018,0.067056745,0.11468794,0.11652574,0.068811364,0.03797216,0.028834207,0.040724047,0.04243823,0.0499613,0.050814252,0.056465782,0.07025679,0.09385753,0.1186001,0.13782278,0.15838361,0.18284342,0.19843633,0.19871448,0.18066934,0.15468511,0.12012365,0.091519505,0.057049807,0.08172759,0.05143676,nan,0.036940128,0.034161385,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37.916668,0.032889098,0.08355224,0.10880837,0.11131538,0.115592085,0.08208172,0.0076667294,0.07944542,0.12306304,0.08107413,0.0612134,0.04856678,0.049582258,0.04186782,0.048654415,0.047713913,0.06287586,0.075163625,0.10352803,0.12558587,0.13990997,0.13764417,0.13969405,0.14873308,0.15764777,0.14920458,0.13146438,0.10436314,0.08078745,0.05044508,0.03603665,0.046977494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38.0,0.1177978,0.039762948,0.10088212,0.11372808,0.12726301,0.10615401,0.06489999,0.0651777,0.112143844,0.08610297,0.053637948,0.05435378,0.050958544,0.049801297,0.054811936,0.05492608,0.08151141,0.11376935,0.13434345,0.12680075,0.1266943,0.12101462,0.110728934,0.10841638,0.110829905,0.10805644,0.09196885,0.076253034,0.05635859,0.04565479,0.02482306,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38.083332,0.14488804,0.09717355,0.053746656,0.10757969,0.12844379,0.12096314,0.09394397,0.0724031,0.092269495,0.072289474,0.0412132,0.045673758,0.05210491,0.055082366,0.05773059,0.06519626,0.10594378,0.14568882,0.13009076,0.059903737,0.025334347,0.060857687,0.06763629,0.07889009,0.09624247,0.101735085,0.09453201,0.07986184,0.048046216,0.03885839,0.015151335,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38.166668,nan,0.1042256,0.06787323,0.04693171,0.11151336,0.1417441,0.11869667,0.08176436,0.08604448,0.05457605,0.020401292,0.040665623,0.056493998,0.063085936,0.06232836,0.06538472,0.10559837,0.15478203,0.14612876,0.09546617,0.08314355,0.079421125,0.07727511,0.10187238,0.1253224,0.12830327,0.11383788,0.04084868,0.017740577,0.04344471,0.025148133,0.009750015,0.010651691,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38.25,nan,nan,0.06557963,0.05660489,0.020536292,0.069011375,0.079927966,0.04929378,0.034823533,0.011758613,0.015923098,0.025182663,0.04685907,0.066851154,0.06924191,0.05765371,0.079006955,0.13365701,0.16972922,0.15393795,0.13424562,0.124467045,0.13022813,0.14870179,0.1559171,0.12222483,0.033237718,0.030475842,0.01011549,0.03833704,0.025800703,0.016402554,0.018682444,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38.333332,nan,nan,0.10597598,0.08009003,0.065998375,0.075825036,0.037011016,0.017597817,0.033609606,0.027025677,0.031213587,0.023483727,0.03970846,0.057186585,0.07500998,0.06865167,0.04134514,0.07422326,0.13986914,0.1717936,0.17643374,0.16430427,0.15887323,0.14455989,0.09761914,0.023773108,0.020452572,0.019590031,0.030450791,0.03215568,0.017136361,0.009954108,0.016365435,0.010392963,0.03219145,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38.416668,nan,nan,nan,0.051226772,0.02938694,0.038923472,0.034517087,0.012501488,0.019727308,0.043452837,0.037508085,0.019449428,0.032169815,0.041301448,0.06291963,0.08154856,0.06352866,0.030212808,0.049078334,0.09030449,0.108554155,0.10139976,0.079298794,0.042203996,0.011725545,0.0101956045,0.023580939,0.021572083,0.019589907,0.020890323,0.022580307,0.033819474,0.050138097,0.04449984,0.035796475,0.032524273,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38.5,nan,nan,nan,0.029306851,0.017793113,0.021961145,0.0057984535,0.016449511,0.03890149,0.04883044,0.039828576,0.016697364,0.024355114,0.027645018,0.046543777,0.07522967,0.08752687,0.059266046,0.03326092,0.019117847,0.023245236,0.008752277,0.0073218048,0.021846449,0.03753752,0.039084718,0.029237263,0.018747455,0.008974084,0.016118087,0.032297894,0.028576849,0.01272248,0.03519131,0.061061457,0.03266596,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38.583332,nan,nan,nan,0.03504806,0.040719632,0.019342206,0.0059610056,0.016032139,0.04930953,0.061949257,0.03457053,0.008666396,0.018128205,0.017702643,0.0076969746,0.025454141,0.063228615,0.05575192,0.040657084,0.048975687,0.03777112,nan,0.03298896,0.02725991,nan,nan,nan,nan,nan,nan,0.026081998,0.03223372,0.020453367,0.03070517,0.05839285,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38.666668,nan,nan,nan,nan,nan,0.026330533,0.010816187,0.0069680726,0.036496118,0.07495635,0.039300732,0.005928635,0.033605285,0.078588076,0.066578664,0.07051589,0.033290546,0.026665943,0.03241301,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.021145387,0.036044687,0.029050529,0.02723851,0.0348786,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38.75,nan,nan,nan,nan,nan,0.01902697,0.009903533,0.01923059,0.024800062,0.07025815,0.047559693,0.029007977,0.0317728,0.08675374,0.01620805,0.021363521,0.014311904,0.04231516,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.013199951,0.035052378,0.033937268,0.02395342,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38.833332,nan,nan,nan,nan,0.041250747,0.044036772,0.027766079,0.015424822,0.012169721,0.030028714,0.050704915,0.052245546,0.0364671,0.051902846,0.03410588,0.018857483,0.018416243,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0033758334,0.009911295,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38.916668,nan,nan,nan,nan,nan,0.04416422,0.023186138,0.032587044,0.023613725,0.016889228,0.07537221,0.084826216,0.028684128,0.030648088,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0039678444,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39.0,nan,nan,nan,nan,0.0761257,0.058389835,0.040404618,0.01628545,0.030906953,0.061782133,0.03025229,0.026991174,0.06928948,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39.083332,nan,nan,nan,nan,nan,0.13321683,0.028024565,0.06487357,0.03736186,0.02286496,0.04052838,0.03313994,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39.166668,nan,nan,nan,nan,nan,0.11240582,0.031244323,0.0809493,0.07230232,0.051574454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39.25,nan,nan,nan,nan,0.08101406,0.0798849,0.039094742,0.022574114,0.01968009,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39.333332,nan,nan,nan,0.02349478,0.03144956,0.05139162,0.048193634,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39.416668,nan,nan,0.008979951,0.0055943495,0.011952359,0.027121281,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39.5,nan,nan,0.017845407,0.0047071404,0.012215671,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39.583332,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39.666668,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39.833332,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39.916668,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
